Infinity,0.34588316306663985,0.23391186811505377,772
499.2793092086747,1.089706970658865,0.2194563898457175,771
Infinity,0.5585818315622055,0.2542791801955428,771
582.1757325503894,0.7740121951237996,0.23419470783009166,771
477.90509725894754,0.47089895339587134,0.23378970789055153,772
Infinity,2.1137164471876755,0.9602095901808592,201
Infinity,1.8420588612877051,0.9960279770164441,201
1224.4323970934038,1.2408228627066962,0.42316393368971555,203
606.6168890136491,0.6308091941989603,0.45286649252257793,200
281.7177154752474,0.6849005954189233,0.3916760979438195,199
Infinity,1.9371003392498913,0.36695971550298595,199
Infinity,3.0698096745512915,0.5086906293239041,199
Infinity,2.2458437921563092,0.3260627994690675,199
612.166412545193,2.1237661949094937,0.34418413079066845,179
234.0936518957819,1.8456025681333668,0.3585527781647163,179
80.18962928237256,1.4451142881746941,0.39874957997771454,123
129.67353191934822,0.5666776952228523,0.48493700201445955,123
75.35665549282271,0.8785767421664998,0.26784680129550137,123
571.225624775145,2.090451268766204,0.33660127929336353,123
155.76496563545325,3.7203329049872425,0.2841716926371551,123